signal_source,feature_mode,autocorr,snr,between_tract,arch,seed,tract_fips,method,recovery_r,morans_i_true,morans_i_output,wtvr_achieved,generator_commit
latent,na,strong,high,default,na,17,47065003400,pycnophylactic,-0.10621106522735348,0.21926383226771518,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065003400,ceiling_gbm,0.378677161516928,0.21926383226771518,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065003400,granite,0.08281311856465527,0.21926383226771518,0.9704329748890944,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010431,dasymetric,0.05262978351082058,0.27279971728080565,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010431,pycnophylactic,-0.04922025963068347,0.27279971728080565,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010431,ceiling_gbm,0.31491172425995356,0.27279971728080565,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065010431,granite,-0.03348515528977501,0.27279971728080565,0.9918730863417368,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010433,dasymetric,-0.009775988284078099,0.3068740666968524,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010433,pycnophylactic,0.04578390812356203,0.3068740666968524,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010433,ceiling_gbm,0.44797771648257273,0.3068740666968524,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065010433,granite,0.03283940391276909,0.3068740666968524,0.9931665469121214,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010435,dasymetric,0.01303583260987837,0.263894082082358,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010435,pycnophylactic,-0.041197073575402386,0.263894082082358,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065010435,ceiling_gbm,0.2626066720392397,0.263894082082358,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065010435,granite,0.08792054963465366,0.263894082082358,0.9954547957865533,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011311,dasymetric,0.033932557432102016,0.253079149443614,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011311,pycnophylactic,-0.0021808454922640835,0.253079149443614,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011311,ceiling_gbm,0.36767906401292233,0.253079149443614,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011311,granite,-0.058772104292446344,0.253079149443614,0.9977718595857702,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011321,dasymetric,-0.05419157180294297,0.30737225435829335,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011321,pycnophylactic,-0.029962716603245867,0.30737225435829335,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011321,ceiling_gbm,0.4044586488619544,0.30737225435829335,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011321,granite,0.055209744131061944,0.30737225435829335,0.9958948218945047,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011324,dasymetric,0.053269933935677,0.5951709567535113,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011324,pycnophylactic,0.7563815159067331,0.5951709567535113,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011324,ceiling_gbm,0.8696639501961515,0.5951709567535113,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011324,granite,-0.013258349443643413,0.5951709567535113,0.03562137410624313,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011325,dasymetric,-0.0820675471315516,0.2293752565100498,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011325,pycnophylactic,-0.052677248048206005,0.2293752565100498,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011325,ceiling_gbm,0.2323136825899969,0.2293752565100498,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011325,granite,0.017805854836763144,0.2293752565100498,0.9902374901557472,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011326,dasymetric,-0.09428884620506106,0.24173093188327532,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011326,pycnophylactic,-0.08973635301472717,0.24173093188327532,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011326,ceiling_gbm,0.3193442079336135,0.24173093188327532,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011326,granite,0.04165627894769784,0.24173093188327532,0.9749740871359862,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011402,dasymetric,0.011316825296755527,0.2528208833022785,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011402,pycnophylactic,-0.08167842788319254,0.2528208833022785,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011402,ceiling_gbm,0.35601305037861214,0.2528208833022785,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011402,granite,0.028967775414937294,0.2528208833022785,0.9826437732453976,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011413,dasymetric,0.005247191430372353,0.29136508293261526,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011413,pycnophylactic,-0.07500095579857491,0.29136508293261526,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011413,ceiling_gbm,0.3674586071711732,0.29136508293261526,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011413,granite,-0.028504881873870392,0.29136508293261526,0.991708158417363,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011444,dasymetric,0.04602073310567898,0.30905700133538005,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011444,pycnophylactic,-0.04154181106225333,0.30905700133538005,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011444,ceiling_gbm,0.40340673702491375,0.30905700133538005,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011444,granite,-0.012811154963937501,0.30905700133538005,0.9971570682047467,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011447,dasymetric,-0.09854739583820493,0.22157911378540876,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011447,pycnophylactic,0.08209485329363536,0.22157911378540876,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011447,ceiling_gbm,0.30071137405207377,0.22157911378540876,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011447,granite,-0.09912757360642131,0.22157911378540876,0.9763374037750144,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011900,dasymetric,-0.008727908065318883,0.2297119494940761,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011900,pycnophylactic,-0.1506913592637633,0.2297119494940761,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,17,47065011900,ceiling_gbm,0.2794316896908648,0.2297119494940761,,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,17,47065011900,granite,-0.03255768195102244,0.2297119494940761,0.9381947909230857,0.3131960518968869,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065000600,dasymetric,-0.06212486158663536,0.2805900939424026,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065000600,pycnophylactic,-0.005892246056741632,0.2805900939424026,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065000600,ceiling_gbm,0.33463559993623193,0.2805900939424026,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065000600,granite,-0.098232134927574,0.2805900939424026,0.9719703963350522,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065000700,dasymetric,0.0037467601151116667,0.26891814123777413,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065000700,pycnophylactic,0.032341001398948556,0.26891814123777413,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065000700,ceiling_gbm,0.36357598121807744,0.26891814123777413,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065000700,granite,0.04488495632631164,0.26891814123777413,0.9692726865830461,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001200,dasymetric,0.0177079014858119,0.2807297807180034,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001200,pycnophylactic,-0.018768108083441818,0.2807297807180034,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001200,ceiling_gbm,0.37510009388951027,0.2807297807180034,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065001200,granite,0.14777511810129404,0.2807297807180034,0.9857987385072997,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001800,dasymetric,0.047394179198683474,0.23616912070278026,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001800,pycnophylactic,-0.06329045512217407,0.23616912070278026,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001800,ceiling_gbm,0.20227790509411014,0.23616912070278026,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065001800,granite,-0.05418668917329241,0.23616912070278026,0.9867581783768854,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001900,dasymetric,0.002377942120715144,0.28465019236727385,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001900,pycnophylactic,0.03966537815006616,0.28465019236727385,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065001900,ceiling_gbm,0.3086365875546649,0.28465019236727385,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065001900,granite,0.06225843851186132,0.28465019236727385,0.9805708086497856,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065002400,dasymetric,-0.03897674665157447,0.2651058680723262,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065002400,pycnophylactic,-0.005603686050394421,0.2651058680723262,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065002400,ceiling_gbm,0.3104224380429467,0.2651058680723262,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065002400,granite,0.01697972997935762,0.2651058680723262,0.9957752454548697,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065003400,dasymetric,-0.09153118765176754,0.29795213649126334,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065003400,pycnophylactic,-0.06631757979444772,0.29795213649126334,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065003400,ceiling_gbm,0.39770189403521833,0.29795213649126334,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065003400,granite,0.06997823863434395,0.29795213649126334,0.9959427600559203,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010431,dasymetric,0.05154713376638044,0.2855249471424112,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010431,pycnophylactic,-0.0403782762252486,0.2855249471424112,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010431,ceiling_gbm,0.3454240058471882,0.2855249471424112,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065010431,granite,-0.08008030936576321,0.2855249471424112,0.9951446670097881,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010433,dasymetric,-0.0011386632707253697,0.2723696837860292,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010433,pycnophylactic,0.028180937689873745,0.2723696837860292,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010433,ceiling_gbm,0.3335341493206152,0.2723696837860292,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065010433,granite,-0.005148317249794019,0.2723696837860292,0.9912697690056465,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010435,dasymetric,0.039563638935459784,0.29584724581732547,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010435,pycnophylactic,-0.029476241223289564,0.29584724581732547,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065010435,ceiling_gbm,0.3571952020758519,0.29584724581732547,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065010435,granite,0.08071619835049561,0.29584724581732547,0.9935786361381781,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011311,dasymetric,0.009609586409768677,0.23498369400471386,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011311,pycnophylactic,0.11705721896659206,0.23498369400471386,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011311,ceiling_gbm,0.34058534791623213,0.23498369400471386,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011311,granite,0.13530796108220228,0.23498369400471386,0.9981796105572863,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011321,dasymetric,0.03475725091874327,0.23512300566414837,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011321,pycnophylactic,-0.031208398827344982,0.23512300566414837,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011321,ceiling_gbm,0.3041045667077669,0.23512300566414837,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011321,granite,0.024403206757898675,0.23512300566414837,0.9918695915266746,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011324,dasymetric,0.3628729470062256,0.0977940077165303,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011324,pycnophylactic,0.16192046335082844,0.0977940077165303,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011324,ceiling_gbm,0.19824466231336665,0.0977940077165303,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011324,granite,0.47946139594247544,0.0977940077165303,0.15361172863861014,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011325,dasymetric,-0.04805368593177389,0.22842775551158806,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011325,pycnophylactic,-0.05105464090723342,0.22842775551158806,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011325,ceiling_gbm,0.27148232469836436,0.22842775551158806,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011325,granite,-0.02957308442004813,0.22842775551158806,0.9917530182549291,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011326,dasymetric,0.03013475089437784,0.2571219808865544,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011326,pycnophylactic,-0.019271346133760504,0.2571219808865544,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011326,ceiling_gbm,0.3259578321916179,0.2571219808865544,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011326,granite,0.03473827998643524,0.2571219808865544,0.9943724240277474,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011402,dasymetric,0.01770119675558461,0.30322437188271123,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011402,pycnophylactic,0.08168093103888847,0.30322437188271123,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011402,ceiling_gbm,0.3480731018147618,0.30322437188271123,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011402,granite,-0.06556185216755311,0.30322437188271123,0.9853116480740125,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011413,dasymetric,-0.03286058279001477,0.27729629721948323,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011413,pycnophylactic,-0.048218815353495696,0.27729629721948323,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011413,ceiling_gbm,0.36433221246138964,0.27729629721948323,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011413,granite,-0.0067662939516510085,0.27729629721948323,0.9942527094515786,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011444,dasymetric,0.0032572841021032027,0.23103608447486332,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011444,pycnophylactic,-0.06328458052211675,0.23103608447486332,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011444,ceiling_gbm,0.2739236536593763,0.23103608447486332,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011444,granite,0.023095176985385324,0.23103608447486332,0.9982721674827538,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011447,dasymetric,0.06796782598068933,0.2783176948159556,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011447,pycnophylactic,0.0918180149502974,0.2783176948159556,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011447,ceiling_gbm,0.3594809985610689,0.2783176948159556,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011447,granite,-0.07539153917786076,0.2783176948159556,0.9645729715155152,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011900,dasymetric,-0.002968158890233004,0.2552840772292283,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011900,pycnophylactic,0.008246524153196365,0.2552840772292283,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,default,na,123,47065011900,ceiling_gbm,0.21108313076858812,0.2552840772292283,,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,default,sage,123,47065011900,granite,-0.04535200222637498,0.2552840772292283,0.9948343639210012,0.3056065246953526,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065000600,dasymetric,-0.019156938662292743,0.2486296247105244,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065000600,pycnophylactic,0.016526762633361836,0.2486296247105244,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065000600,ceiling_gbm,0.30259906123955294,0.2486296247105244,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,high,sage,42,47065000600,granite,-0.021828005138824123,0.2486296247105244,0.9779523963446921,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065000700,dasymetric,0.021952381378771077,0.26009327183647124,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065000700,pycnophylactic,0.1366100582741913,0.26009327183647124,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065000700,ceiling_gbm,0.33489851801587345,0.26009327183647124,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,high,sage,42,47065000700,granite,0.012850760131324407,0.26009327183647124,0.960432151602267,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001200,dasymetric,-0.01754814554138997,0.19859435023281122,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001200,pycnophylactic,-0.09562034884116001,0.19859435023281122,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001200,ceiling_gbm,0.2338923625197603,0.19859435023281122,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,high,sage,42,47065001200,granite,-0.08055182930697072,0.19859435023281122,0.9857352171981726,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001800,dasymetric,0.007049148484372907,0.2287744014290082,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001800,pycnophylactic,-0.037798671282120354,0.2287744014290082,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001800,ceiling_gbm,0.28326590825608083,0.2287744014290082,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,strong,high,high,sage,42,47065001800,granite,-0.08004972326409802,0.2287744014290082,0.9833640488120861,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001900,dasymetric,-0.0008043418148055535,0.27696543556094533,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001900,pycnophylactic,-0.051689325563035904,0.27696543556094533,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,strong,high,high,na,42,47065001900,ceiling_gbm,0.29818511335981385,0.27696543556094533,,0.14530359669435802,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
